id,amount,date
1000000055458,1426.38,2025-06-02
1000000055459,443.91,2024-10-29
1000000055460,1008.42,2025-10-13
1000000055461,46.28,2024-02-25
1000000055462,217.75,2025-05-20
1000000055463,1642.61,2024-09-22
1000000055464,1396.86,2025-03-02
1000000055465,1143.07,2026-01-21
1000000055466,1198.81,2025-03-30
1000000055467,1819.37,2025-11-16
1000000055468,1216.46,2025-07-28
1000000055469,1587.57,2024-02-17
1000000055470,1925.10,2026-02-05
1000000055471,884.48,2025-07-12
1000000055472,1647.57,2025-08-19
1000000055473,567.29,2024-01-29
1000000055474,482.18,2025-11-25
1000000055475,1909.87,2025-08-03
1000000055476,722.72,2025-08-30
1000000055477,364.80,2026-02-15
1000000055478,341.24,2025-11-13
1000000055479,830.07,2024-09-06
1000000055480,541.87,2025-07-27
1000000055481,1512.42,2024-11-28
1000000055482,578.25,2025-05-28
1000000055483,1575.02,2024-09-07
1000000055484,332.10,2024-07-11
1000000055485,342.99,2024-09-21
1000000055486,674.60,2025-02-11
1000000055487,342.03,2024-08-30
1000000055488,921.01,2025-01-11
1000000055489,1259.56,2024-05-29
1000000055490,1230.45,2024-09-01
1000000055491,1153.42,2025-02-23
1000000055492,464.46,2026-01-23
1000000055493,1166.13,2025-03-26
1000000055494,1166.64,2025-09-23
1000000055495,645.40,2024-12-11
1000000055496,926.19,2026-02-11
1000000055497,1140.35,2024-06-02
1000000055498,1724.50,2025-02-13
1000000055499,867.31,2024-02-24
1000000055500,123.11,2024-04-11
1000000055501,422.02,2024-07-05
1000000055502,285.58,2024-09-13
1000000055503,1749.78,2025-08-10
1000000055504,1332.72,2025-06-29
1000000055505,1343.90,2024-07-26
1000000055506,862.96,2025-06-12
1000000055507,477.86,2025-01-05
1000000055508,238.97,2024-12-14
1000000055509,255.76,2025-08-21
1000000055510,721.37,2024-01-04
1000000055511,1345.92,2024-01-16
1000000055512,790.47,2025-11-16
1000000055513,1104.76,2025-05-15
1000000055514,89.73,2025-08-07
1000000055515,581.56,2025-12-23
1000000055516,1817.85,2024-06-06
1000000055517,967.98,2025-11-25
1000000055518,485.28,2025-09-20
1000000055519,1358.48,2024-01-17
1000000055520,611.94,2025-12-23
1000000055521,1489.32,2025-07-19
1000000055522,1013.41,2024-05-19
1000000055523,1819.21,2025-06-08
1000000055524,1366.11,2024-12-02
1000000055525,1250.99,2025-11-09
1000000055526,1386.02,2026-02-22
1000000055527,1292.68,2025-07-22
1000000055528,761.64,2025-08-02
1000000055529,451.40,2025-09-22
1000000055530,41.09,2025-06-07
1000000055531,1938.35,2025-10-30
1000000055532,1912.69,2024-11-13
1000000055533,1705.85,2024-02-05
1000000055534,730.02,2025-02-04
1000000055535,1181.81,2025-07-22
1000000055536,847.25,2026-02-17
1000000055537,1802.83,2025-12-22
1000000055538,1600.29,2025-11-20
1000000055539,1769.22,2025-10-15
1000000055540,1503.15,2025-02-20
1000000055541,1433.12,2024-10-20
1000000055542,630.92,2025-06-02
1000000055543,942.53,2025-02-16
1000000055544,1696.22,2024-07-26
1000000055545,1286.21,2025-03-06
1000000055546,1519.02,2026-02-14
1000000055547,795.75,2024-02-07
1000000055548,1143.35,2026-02-06
1000000055549,1924.80,2026-02-12
1000000055550,1214.23,2025-08-02
1000000055551,143.75,2024-03-31
1000000055552,980.39,2025-07-02
1000000055553,1473.45,2024-03-31
1000000055554,1793.80,2024-05-09
1000000055555,1926.13,2025-06-15
1000000055556,625.44,2024-04-19
1000000055557,1745.00,2025-06-16
1000000055558,1508.00,2025-03-08
1000000055559,454.75,2024-05-27
1000000055560,1345.65,2025-05-04
1000000055561,870.53,2024-03-15
1000000055562,617.53,2024-07-06
1000000055563,334.99,2025-10-31
1000000055564,1658.10,2025-10-02
1000000055565,1633.81,2025-04-21
1000000055566,140.15,2024-09-05
1000000055567,384.60,2024-09-17
1000000055568,811.49,2025-06-04
1000000055569,794.25,2025-02-15
1000000055570,1041.69,2025-01-14
1000000055571,208.24,2025-06-04
1000000055572,1073.35,2024-03-03
1000000055573,1822.23,2024-09-08
1000000055574,1700.76,2024-02-10
1000000055575,1800.22,2025-09-29
1000000055576,1650.27,2026-02-20
1000000055577,1212.68,2026-02-10
1000000055578,1513.90,2024-06-06
1000000055579,766.33,2026-01-02
1000000055580,1052.45,2025-12-02
1000000055581,1907.71,2024-05-30
1000000055582,1138.31,2024-03-01
1000000055583,1648.83,2024-04-17
1000000055584,1156.60,2025-02-17
1000000055586,1699.09,2024-12-15
1000000055587,175.10,2025-08-28
1000000055588,1329.28,2024-06-01
1000000055589,1947.54,2024-05-19
1000000055590,1456.27,2025-05-27
1000000055591,1321.51,2024-08-04
1000000055592,1111.26,2025-12-20
1000000055593,550.83,2024-09-30
1000000055594,1834.74,2024-07-25
1000000055595,1059.50,2024-05-17
1000000055596,1908.13,2026-01-22
1000000055597,201.13,2025-12-20
1000000055598,575.30,2024-10-08
1000000055599,1468.25,2025-10-17
1000000055600,842.57,2024-06-01
1000000055601,1581.24,2025-08-03
1000000055602,1837.46,2024-08-11
1000000055603,743.35,2026-01-14
1000000055604,1629.32,2024-07-06
1000000055605,839.08,2025-04-08
1000000055606,1497.86,2025-11-08
1000000055607,333.16,2025-06-21
1000000055608,1771.43,2025-02-05
1000000055609,165.89,2024-08-18
1000000055610,294.00,2025-08-29
1000000055611,1821.35,2025-07-15
1000000055612,1432.68,2024-07-02
1000000055613,857.71,2024-07-22
1000000055614,1913.31,2025-07-18
1000000055615,1120.74,2025-10-25
1000000055616,442.63,2024-09-25
1000000055617,587.65,2026-01-06
1000000055618,1617.43,2024-04-21
1000000055619,849.71,2025-08-06
1000000055620,1611.82,2025-06-19
1000000055621,130.87,2026-01-09
1000000055622,224.02,2024-04-15
1000000055623,1582.19,2025-06-29
1000000055624,718.32,2025-06-24
1000000055625,1195.29,2025-08-15
1000000055626,547.03,2026-02-13
1000000055627,1264.13,2024-06-08
1000000055628,1246.46,2026-01-15
1000000055629,1459.96,2025-03-04
1000000055630,1080.59,2024-10-19
1000000055631,336.70,2025-11-04
1000000055632,1025.66,2025-12-20
1000000055633,1725.10,2025-11-08
1000000055634,503.42,2024-10-06
1000000055635,1291.87,2024-08-05
1000000055636,1491.82,2024-09-11
1000000055637,969.54,2024-02-25
1000000055638,903.11,2025-08-23
1000000055639,747.14,2025-02-01
1000000055640,1438.94,2024-09-27
1000000055641,1591.16,2025-04-28
1000000055642,1261.92,2024-06-28
1000000055643,1736.04,2024-11-30
1000000055644,1211.88,2026-01-13
1000000055645,1458.03,2026-01-09
1000000055646,220.21,2024-11-21
1000000055648,1224.15,2024-04-07
1000000055649,1416.53,2025-04-10
1000000055650,1603.33,2024-03-12
1000000055651,1615.14,2024-07-13
1000000055652,393.51,2024-01-26
1000000055653,346.09,2025-05-18
1000000055654,52.62,2025-11-01
1000000055655,113.11,2024-08-20
1000000055656,1406.78,2025-05-13
1000000055657,1836.06,2025-05-03
1000000055658,1648.73,2024-09-17
1000000055659,315.87,2024-05-24
1000000055660,60.07,2024-10-31
1000000055661,77.75,2024-01-29
1000000055662,249.66,2024-10-11
1000000055663,1898.05,2024-02-12
1000000055664,653.76,2025-04-29
1000000055665,475.06,2025-01-11
1000000055666,1290.41,2024-10-22
1000000055667,1042.97,2025-10-13
1000000055668,1707.52,2024-07-16
1000000055669,1064.48,2025-01-09
1000000055670,1524.38,2025-04-28
1000000055671,148.16,2025-10-27
1000000055672,1010.54,2026-01-26
1000000055673,466.36,2025-09-03
1000000055674,817.89,2024-02-13
1000000055675,219.98,2025-06-27
1000000055676,823.19,2024-01-31
1000000055677,1249.08,2025-05-28
1000000055678,795.20,2026-01-19
1000000055679,1498.87,2025-06-02
1000000055680,870.18,2024-11-30
1000000055681,275.89,2025-01-09
1000000055682,648.23,2024-09-11
1000000055683,1489.97,2025-10-02
1000000055684,1920.69,2024-06-16
1000000055685,1946.10,2025-12-28
1000000055686,109.92,2024-05-31
1000000055687,1444.91,2025-09-26
1000000055688,1787.98,2024-07-05
1000000055689,1016.74,2025-04-12
1000000055690,1138.82,2025-11-09
1000000055691,251.54,2025-08-16
1000000055692,1617.20,2025-02-02
1000000055693,1782.87,2025-05-26
1000000055694,1714.89,2024-12-06
1000000055695,36.51,2025-12-29
1000000055696,1697.28,2025-12-19
1000000055697,1307.38,2025-12-24
1000000055698,20.92,2024-07-12
1000000055699,4.67,2025-02-23
1000000055700,1823.47,2025-12-31
1000000055701,678.42,2025-06-30
1000000055702,1613.86,2024-02-17
1000000055703,903.00,2025-01-14
1000000055704,1316.56,2025-01-08
1000000055705,1776.09,2024-09-01
1000000055706,1237.08,2024-12-06
1000000055707,469.41,2024-11-20
1000000055708,707.89,2024-05-07
1000000055709,400.99,2024-03-14
1000000055710,1684.90,2026-01-13
1000000055711,446.66,2024-09-10
1000000055712,1237.14,2024-04-29
1000000055713,1721.78,2026-01-28
1000000055714,1639.29,2024-08-29
1000000055715,749.54,2024-01-29
1000000055716,1842.70,2024-06-06
1000000055717,1770.03,2025-03-17
1000000055718,1506.39,2026-01-10
1000000055719,1007.90,2024-01-13
1000000055720,1083.18,2025-10-24
1000000055721,894.14,2024-06-08
1000000055722,1799.44,2025-11-08
1000000055723,1744.98,2025-03-24
1000000055724,329.12,2025-12-01
1000000055725,1583.18,2024-08-31
1000000055726,760.82,2024-01-10
1000000055727,1320.22,2025-06-11
1000000055728,507.69,2025-05-17
1000000055729,115.36,2025-03-23
1000000055730,883.30,2025-10-19
1000000055731,294.51,2024-08-10
1000000055732,1176.50,2024-07-17
1000000055733,306.77,2025-05-19
1000000055734,1508.84,2024-03-21
1000000055735,1188.53,2024-02-23
1000000055736,397.57,2025-11-14
1000000055737,1899.56,2024-01-13
1000000055738,848.94,2025-02-05
1000000055739,164.11,2024-11-22
1000000055740,460.84,2025-09-24
1000000055741,1668.49,2024-04-04
1000000055742,555.66,2025-05-20
1000000055743,657.88,2024-08-06
1000000055744,526.35,2025-12-27
1000000055745,1940.26,2025-07-28
1000000055746,601.34,2025-06-14
1000000055747,837.85,2025-02-05
1000000055748,593.68,2025-08-09
1000000055749,1104.87,2025-11-18
1000000055750,1184.81,2024-11-16
1000000055751,954.38,2025-02-19
1000000055752,1727.21,2024-03-23
1000000055753,1144.43,2024-10-05
1000000055754,1738.29,2024-07-10
1000000055755,1237.88,2025-05-14
1000000055756,1272.76,2025-04-15
1000000055757,1136.20,2025-03-07
1000000055758,522.71,2026-02-16
1000000055759,641.42,2025-06-15
1000000055760,1846.51,2024-12-10
1000000055761,333.14,2025-05-08
1000000055762,992.37,2024-07-31
1000000055763,856.40,2025-05-23
1000000055764,1360.50,2025-05-19
1000000055765,1232.89,2024-12-29
1000000055766,825.39,2025-12-06
1000000055767,123.58,2024-11-07
1000000055768,529.27,2024-12-01
1000000055769,1701.92,2024-11-22
1000000055770,178.55,2024-05-25
1000000055771,23.88,2024-05-13
1000000055772,766.30,2024-01-25
1000000055773,1812.45,2024-07-27
1000000055774,1654.48,2025-04-14
1000000055775,1509.39,2024-03-02
1000000055776,1119.15,2024-04-17
1000000055777,1532.33,2025-08-24
1000000055778,236.20,2024-01-28
1000000055779,656.93,2025-10-08
1000000055780,3.25,2024-07-24
1000000055781,1202.74,2024-11-28
1000000055782,1220.82,2024-08-03
1000000055783,192.40,2025-02-05
1000000055784,1609.74,2025-07-16
1000000055785,1753.32,2024-10-31
1000000055786,1605.14,2024-06-16
1000000055787,466.69,2024-04-02
1000000055788,1304.19,2024-06-27
1000000055789,76.95,2025-01-10
1000000055790,1056.09,2024-06-26
1000000055791,218.79,2025-03-26
1000000055792,1688.49,2025-01-02
1000000055794,1524.83,2024-02-09
1000000055795,90.72,2025-05-25
1000000055796,1231.01,2025-10-12
1000000055797,675.94,2025-02-01
1000000055798,1008.53,2024-08-07
1000000055799,1005.24,2024-11-27
1000000055800,1810.21,2025-11-19
1000000055801,1104.57,2024-06-27
1000000055802,1545.07,2025-08-24
1000000055803,1272.33,2025-01-08
1000000055804,1709.30,2025-08-18
1000000055805,698.31,2024-04-16
1000000055806,1213.61,2025-02-01
1000000055807,388.04,2024-11-15
1000000055808,1917.54,2024-03-20
1000000055809,230.96,2024-08-28
1000000055810,1175.01,2025-09-26
1000000055811,306.63,2024-08-29
1000000055812,1919.39,2025-12-12
1000000055813,435.89,2025-06-20
1000000055814,713.48,2024-04-20
1000000055815,589.20,2026-02-09
1000000055816,941.89,2026-01-07
1000000055817,1024.74,2025-01-10
1000000055818,1082.32,2024-06-15
1000000055819,1279.78,2025-01-20
1000000055820,1640.04,2025-12-03
1000000055821,626.82,2024-11-15
1000000055822,1880.14,2024-05-30
1000000055823,129.53,2025-09-22
1000000055824,557.92,2024-03-03
1000000055825,393.36,2025-05-27
1000000055826,890.80,2025-02-12
1000000055827,1935.92,2024-06-25
1000000055828,504.76,2024-05-12
1000000055829,989.44,2025-06-30
1000000055830,1464.74,2025-11-13
1000000055831,950.73,2024-05-24
1000000055832,1828.47,2025-03-06
1000000055833,376.31,2024-03-01
1000000055834,926.94,2024-09-09
1000000055835,833.71,2024-08-15
1000000055836,1360.46,2024-01-12
1000000055837,1139.30,2026-01-21
1000000055838,1860.47,2025-06-27
1000000055839,1881.63,2024-03-11
1000000055840,971.30,2025-07-13
1000000055841,1252.10,2025-01-10
1000000055842,529.44,2025-01-12
1000000055843,819.01,2025-08-27
1000000055844,1864.68,2025-12-05
1000000055845,27.56,2024-03-19
1000000055846,1213.58,2024-12-01
1000000055847,1480.02,2025-12-28
1000000055848,1941.30,2025-06-02
1000000055849,239.95,2024-06-20
1000000055850,1907.68,2025-03-15
1000000055851,142.24,2025-06-16
1000000055852,1620.38,2024-04-03
1000000055853,1276.63,2024-12-16
1000000055854,450.15,2025-09-26
1000000055855,1336.37,2025-02-03
1000000055856,1760.60,2024-06-10
1000000055857,573.19,2025-03-08
1000000055858,1668.30,2024-04-06
1000000055859,1522.43,2024-12-30
1000000055860,761.14,2025-08-16
1000000055861,1179.59,2025-07-05
1000000055862,987.27,2024-04-26
1000000055864,1856.31,2025-11-22
1000000055865,1061.87,2025-03-16
1000000055866,1915.46,2024-10-18
1000000055867,1734.67,2025-04-09
1000000055868,184.64,2025-07-05
1000000055869,469.46,2024-09-01
1000000055870,1732.83,2025-05-09
1000000055871,969.05,2026-01-17
1000000055872,226.02,2024-06-27
1000000055873,666.00,2024-09-12
1000000055874,1558.22,2024-10-28
1000000055875,1783.84,2025-08-20
1000000055876,1696.67,2025-04-29
1000000055877,1553.36,2024-11-23
1000000055878,523.64,2025-01-03
1000000055879,1678.01,2024-11-17
1000000055880,1035.51,2025-11-20
1000000055881,1713.58,2024-03-14
1000000055882,605.23,2024-09-19
1000000055883,274.96,2024-08-04
1000000055884,1465.49,2026-01-09
1000000055885,1009.90,2024-10-29
1000000055886,450.65,2025-05-03
1000000055887,1128.84,2025-04-18
1000000055888,870.40,2024-07-01
1000000055889,1008.88,2024-01-06
1000000055890,1784.78,2025-03-26
1000000055891,762.62,2025-06-18
1000000055892,654.13,2024-03-25
1000000055893,570.54,2025-02-26
1000000055894,1467.17,2024-11-09
1000000055895,1948.40,2026-02-13
1000000055896,98.43,2025-12-19
1000000055897,1518.40,2025-04-04
1000000055898,814.38,2024-05-01
1000000055899,159.07,2025-02-11
1000000055900,1602.04,2025-02-26
1000000055901,1547.39,2026-01-31
1000000055902,851.48,2026-02-20
1000000055903,1005.77,2024-11-03
1000000055904,1025.33,2025-03-09
1000000055905,557.15,2026-01-04
1000000055906,42.86,2024-04-03
1000000055907,164.43,2026-01-25
1000000055908,1666.98,2025-06-02
1000000055909,1007.35,2024-07-03
1000000055910,514.03,2026-01-01
1000000055911,997.65,2025-12-07
1000000055913,1817.94,2026-01-30
1000000055914,302.57,2025-02-19
1000000055915,138.22,2025-03-07
1000000055916,917.48,2024-11-17
1000000055917,1735.68,2024-11-25
1000000055918,198.03,2025-04-13
1000000055919,994.51,2025-01-05
1000000055920,662.59,2025-05-25
1000000055921,145.04,2025-10-05
1000000055922,1138.90,2025-12-03
1000000055923,1305.24,2024-12-25
1000000055924,1182.32,2024-12-10
1000000055925,1894.51,2024-08-02
1000000055926,1821.25,2024-12-16
1000000055927,1656.83,2026-02-05
1000000055928,142.45,2026-01-05
1000000055929,768.61,2024-01-24
1000000055930,1282.27,2024-08-28
1000000055931,276.95,2025-10-17
1000000055932,231.74,2025-10-13
1000000055933,523.30,2024-08-22
1000000055934,1894.33,2024-07-06
1000000055935,1672.32,2025-06-04
1000000055936,930.88,2025-01-21
1000000055937,1927.16,2025-03-23
1000000055938,500.12,2024-08-27
1000000055939,1758.69,2024-09-04
1000000055940,1865.13,2024-10-15
1000000055941,1218.35,2024-05-17
1000000055942,1914.08,2026-01-23
1000000055943,1615.47,2025-07-21
1000000055944,1698.64,2024-07-23
1000000055945,1613.44,2024-01-06
1000000055946,630.29,2026-01-03
1000000055947,1535.22,2025-12-30
1000000055948,1062.95,2024-09-12
1000000055950,409.85,2025-09-24
1000000055951,1234.48,2024-12-08
1000000055952,1607.33,2025-04-17
1000000055953,417.76,2025-12-28
1000000055954,1523.22,2025-04-07
1000000055955,810.65,2026-01-15
1000000055956,1485.00,2025-02-08
1000000055957,1915.81,2025-05-12
1000000055958,1391.41,2024-11-18
1000000055959,982.20,2025-05-23
1000000055960,1126.98,2026-01-09
1000000055961,1178.46,2026-02-14
1000000055962,1198.91,2026-01-30
1000000055963,1782.07,2025-10-24
1000000055964,157.07,2025-12-01
1000000055965,855.97,2026-01-12
1000000055966,936.40,2025-01-05
1000000055967,762.84,2025-07-05
1000000055968,1321.63,2024-10-26
1000000055969,1515.62,2025-04-29
1000000055970,1495.29,2024-08-10
1000000055971,1826.17,2025-09-07
1000000055972,95.06,2025-12-25
1000000055973,1212.69,2024-03-27
1000000055974,228.58,2024-07-20
1000000055975,466.22,2024-08-25
1000000055976,1772.92,2024-05-26
1000000055977,1503.07,2025-08-06
1000000055978,1547.39,2025-05-12
1000000055979,982.60,2025-08-10
1000000055980,1557.17,2025-04-06
1000000055981,1537.59,2025-10-08
1000000055982,246.29,2025-05-27
1000000055983,833.02,2024-07-07
1000000055984,748.12,2026-02-22
1000000055985,1799.52,2025-11-26
1000000055986,1404.10,2024-06-16
1000000055987,447.31,2024-05-16
1000000055988,1223.05,2026-02-05
1000000055989,24.86,2025-10-04
1000000055990,127.51,2025-11-11
1000000055991,1679.54,2024-08-05
1000000055992,325.98,2025-03-25
1000000055993,1467.46,2025-11-22
1000000055994,632.71,2025-11-26
1000000055995,555.02,2025-07-10
1000000055996,1778.08,2024-10-29
1000000055997,268.70,2026-02-17
1000000055998,542.89,2025-06-15
1000000055999,329.59,2025-03-26
1000000056000,1000.27,2024-11-20
1000000056001,1302.43,2025-01-25
1000000056002,1462.46,2024-01-30
1000000056003,499.16,2024-12-09
1000000056004,1204.41,2025-12-18
1000000056005,669.86,2025-07-28
1000000056006,1075.92,2024-12-14
1000000056007,51.05,2024-10-09
1000000056008,400.93,2024-09-27
1000000056009,165.11,2025-06-10
1000000056010,638.91,2025-10-06
1000000056011,1111.36,2025-08-17
1000000056012,1937.65,2024-11-16
1000000056013,1393.70,2026-01-23
1000000056015,734.54,2025-02-13
1000000056016,194.26,2024-08-31
1000000056017,920.04,2025-11-25
1000000056018,1277.92,2025-03-10
1000000056019,1232.69,2026-02-18
1000000056020,214.33,2024-05-04
1000000056021,1772.40,2024-12-23
1000000056022,346.76,2025-09-01
1000000056023,1896.77,2025-06-21
1000000056024,1553.45,2024-06-24
1000000056025,172.97,2026-02-12
1000000056026,1345.84,2026-02-26
1000000056027,680.32,2024-09-21
1000000056028,442.28,2024-06-18
1000000056029,1790.78,2025-08-21
1000000056030,1599.14,2025-07-23
1000000056031,1692.22,2024-11-05
1000000056032,957.63,2024-10-05
1000000056033,162.01,2024-02-03
1000000056034,1847.14,2024-11-23
1000000056035,1509.77,2026-01-02
1000000056036,903.40,2024-03-22
1000000056037,1057.98,2024-06-01
1000000056038,1924.98,2024-04-20
1000000056039,217.86,2025-08-29
1000000056040,1209.41,2025-12-05
1000000056041,1114.36,2024-06-22
1000000056042,1704.01,2026-01-09
1000000056043,932.52,2024-06-30
1000000056044,859.45,2026-02-25
1000000056045,1426.80,2024-12-17
1000000056046,1534.30,2024-01-29
1000000056047,400.70,2025-10-26
1000000056048,397.19,2025-03-29
1000000056049,563.26,2025-06-16
1000000056050,1771.20,2024-06-30
1000000056051,942.78,2025-05-21
1000000056052,924.71,2024-02-27
1000000056053,332.03,2025-04-29
1000000056054,1766.29,2024-12-27
1000000056055,1398.23,2024-11-05
1000000056056,826.65,2025-12-22
1000000056057,1422.70,2024-10-05
1000000056058,1222.70,2025-12-03
1000000056059,1708.48,2024-01-18
1000000056060,66.69,2025-05-01
1000000056061,1101.22,2024-05-20
1000000056062,498.97,2025-01-11
1000000056063,15.35,2024-12-30
1000000056064,1705.20,2024-02-07
1000000056065,387.54,2024-12-26
1000000056067,1398.59,2026-02-11
1000000056068,1824.31,2025-10-22
1000000056069,453.92,2025-08-05
1000000056070,1555.57,2026-01-20
1000000056071,570.11,2024-10-08
1000000056072,602.68,2024-06-26
1000000056073,912.65,2025-02-19
1000000056074,368.01,2025-09-27
1000000056075,1388.96,2024-06-12
1000000056076,1156.27,2025-05-11
1000000056077,1348.03,2025-03-23
1000000056078,1566.08,2025-09-07
1000000056079,1273.14,2025-10-22
1000000056080,266.15,2024-06-25
1000000056081,958.02,2025-01-26
1000000056082,1856.76,2025-07-14
1000000056083,489.43,2025-04-19
1000000056084,897.15,2025-10-05
1000000056085,1530.70,2024-09-06
1000000056086,1659.25,2025-06-23
1000000056087,1048.44,2024-05-26
1000000056089,1238.81,2025-09-02
1000000056090,401.05,2025-07-12
1000000056091,1092.61,2025-12-15
1000000056092,1345.71,2025-10-12
1000000056093,1698.28,2025-03-28
1000000056094,792.49,2025-10-25
1000000056095,1885.70,2024-10-05
1000000056096,1275.65,2025-12-11
1000000056097,680.75,2024-01-26
1000000056098,1054.62,2024-02-29
1000000056099,708.60,2024-12-24
1000000056100,1728.18,2024-09-09
1000000056101,920.64,2026-02-28
1000000056102,821.01,2024-01-05
1000000056103,87.13,2024-05-27
1000000056104,1163.24,2025-04-07
1000000056105,1750.06,2024-10-30
1000000056106,386.34,2024-01-23
1000000056107,1329.54,2024-06-16
1000000056108,627.86,2024-03-28
1000000056109,262.55,2024-06-22
1000000056110,1938.54,2025-10-26
1000000056111,25.74,2024-06-14
1000000056112,314.80,2024-09-04
1000000056113,1408.02,2025-04-22
1000000056114,903.98,2025-06-03
1000000056115,1856.19,2025-08-21
1000000056116,1749.66,2024-11-15
1000000056117,126.63,2025-01-18
1000000056118,1345.93,2024-05-10
1000000056119,1397.04,2024-09-19
1000000056120,126.21,2025-10-18
1000000056121,1380.46,2024-11-05
1000000056122,1227.98,2024-08-07
1000000056123,808.57,2025-06-12
1000000056124,1031.01,2024-11-16
1000000056125,1892.13,2025-01-23
1000000056126,794.28,2025-09-07
1000000056127,896.82,2025-08-26
1000000056128,1918.02,2026-02-16
1000000056130,1822.44,2024-12-10
1000000056131,1732.67,2025-03-09
1000000056132,865.64,2024-05-01
1000000056133,1388.36,2025-03-14
1000000056134,284.66,2025-03-19
1000000056135,1663.31,2025-01-03
1000000056136,31.28,2024-03-26
1000000056137,818.71,2025-06-05
1000000056138,1354.74,2024-09-14
1000000056139,27.60,2024-10-24
1000000056140,278.94,2025-11-18
1000000056141,4.53,2025-09-22
1000000056142,1437.12,2025-05-09
1000000056143,1640.92,2025-04-02
1000000056144,1421.90,2025-04-28
1000000056145,1739.79,2025-12-21
1000000056146,1075.34,2025-04-01
1000000056147,1244.07,2025-01-12
1000000056148,1520.26,2026-01-23
1000000056149,1257.72,2025-11-06
1000000056150,665.20,2025-12-05
1000000056151,648.94,2025-09-13
1000000056152,1277.47,2024-05-14
1000000056153,1140.59,2025-09-27
1000000056154,213.60,2025-08-21
1000000056155,1504.23,2024-12-25
1000000056156,542.89,2025-12-17
1000000056157,1141.97,2024-02-16
1000000056158,1358.85,2025-02-14
1000000056159,1866.15,2024-01-16
1000000056160,1401.44,2024-09-21
1000000056161,1091.45,2025-02-05
1000000056162,964.06,2024-07-19
1000000056163,496.16,2025-03-05
1000000056164,982.38,2024-08-15
1000000056165,1621.12,2025-10-01
1000000056166,756.40,2024-10-21
1000000056167,994.05,2024-11-19
1000000056168,845.39,2024-03-05
1000000056169,619.80,2024-01-31
1000000056170,561.08,2025-03-14
1000000056171,598.67,2025-07-21
1000000056172,768.33,2025-09-04
1000000056173,1136.03,2024-02-14
1000000056174,1132.13,2024-05-24
1000000056175,707.38,2025-05-28
1000000056176,1901.63,2025-07-10
1000000056177,1467.95,2025-06-05
1000000056178,1044.56,2024-03-21
1000000056179,585.65,2024-02-14
1000000056180,508.36,2025-01-08
1000000056181,1226.26,2024-12-14
1000000056182,1475.83,2024-08-25
1000000056183,378.68,2025-10-17
1000000056184,399.95,2025-03-30
1000000056185,1770.37,2024-12-26
1000000056186,1100.74,2024-12-17
1000000056187,435.86,2024-06-22
1000000056188,1283.73,2024-04-22
1000000056189,293.18,2024-11-12
1000000056190,1575.45,2025-10-21
1000000056191,190.49,2025-06-27
1000000056192,882.27,2025-05-14
1000000056193,2.00,2024-07-03
1000000056194,464.10,2024-08-08
1000000056195,559.33,2025-12-27
1000000056196,1240.09,2025-06-28
1000000056197,742.32,2025-01-26
1000000056198,529.07,2025-07-27
1000000056199,1404.92,2025-03-26
1000000056200,1633.43,2025-12-29
1000000056201,1275.39,2025-09-09
1000000056202,626.55,2024-03-20
1000000056203,737.53,2024-11-19
1000000056204,801.24,2025-06-17
1000000056205,129.18,2025-08-08
1000000056206,826.57,2025-02-04
1000000056207,421.35,2024-02-20
1000000056208,295.38,2024-10-19
1000000056209,1534.94,2024-03-26
1000000056210,741.35,2026-01-25
1000000056211,22.84,2024-10-03
1000000056212,817.26,2025-11-28
1000000056213,1619.57,2025-04-02
1000000056214,10.65,2025-08-13
1000000056215,646.03,2024-09-26
1000000056216,1210.22,2024-01-30
1000000056217,334.38,2025-11-11
1000000056218,1921.56,2025-08-09
1000000056219,1046.50,2024-07-03
1000000056220,68.20,2025-09-04
1000000056221,1610.84,2026-02-17
1000000056222,1222.91,2024-06-22
1000000056223,1640.53,2025-09-13
1000000056224,1441.36,2024-04-14
1000000056225,1075.59,2024-06-13
1000000056226,419.45,2024-03-21
1000000056227,1521.87,2025-08-09
1000000056228,195.01,2024-04-30
1000000056229,689.95,2024-12-17
1000000056230,909.04,2024-12-01
1000000056231,1554.34,2025-04-30
1000000056232,1244.91,2024-01-25
1000000056233,1153.12,2025-03-08
1000000056234,604.48,2024-06-21
1000000056235,1047.80,2025-10-17
1000000056236,965.91,2025-04-27
1000000056237,41.75,2024-04-29
1000000056238,1463.01,2024-10-12
1000000056239,1362.03,2025-04-25
1000000056240,1920.34,2024-07-17
1000000056241,1922.09,2025-04-07
1000000056242,792.88,2024-08-11
1000000056243,1484.63,2025-03-29
1000000056244,294.22,2025-04-30
1000000056245,1550.82,2024-02-11
1000000056246,1423.41,2025-10-23
1000000056247,238.71,2024-10-22
1000000056248,1122.93,2025-07-21
1000000056249,1921.11,2025-04-19
1000000056250,762.43,2026-02-27
1000000056251,1239.49,2024-01-28
1000000056252,1842.70,2026-02-02
1000000056253,593.25,2025-02-07
1000000056254,963.09,2025-10-22
1000000056255,1114.63,2025-11-25
1000000056256,933.17,2025-07-17
1000000056257,524.57,2024-07-28
1000000056258,1642.75,2024-05-01
1000000056259,1128.39,2025-10-04
1000000056260,1650.62,2025-05-29
1000000056261,1352.03,2024-07-07
1000000056262,1348.03,2025-11-29
1000000056263,893.93,2025-09-22
1000000056264,1339.90,2024-08-21
